county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise
Whitley,21235,KY,4,87.0106254799821,0.1804087,0.2636182,0.6835634,0.003401645,0.006942702,0.0602956,23.26286,0,35865,81.48289,0.0512821,0.2105263,0.83783782
Acadia,22001,LA,1,77.6622097116303,0.2125636,0.2453849,0.8103498,0.1818691,0.009140177,0.0559441,26.01368,1,58861,89.82529,0.2911392,0.3318777,0.50420171
Acadia,22001,LA,4,84.7941483501828,0.2125636,0.2453849,0.8103498,0.1818691,0.009140177,0.0559441,26.01368,1,58861,89.82529,0.2608696,0.1343284,0.82608694
Allen,22003,LA,1,77.1955275720061,0.2159412,0.1991234,0.4977201,0.242728,0.04504717,0.069789,21.45182,1,25440,33.27675,0.2236842,0.3611111,0.50666666
Allen,22003,LA,4,83.4066531263886,0.2159412,0.1991234,0.4977201,0.242728,0.04504717,0.069789,21.45182,1,25440,33.27675,0.1875,0.4375,0.75
Ascension,22005,LA,1,78.9392397033304,0.1576127,0.12947,0.5319144,0.2018349,0.02457358,0.0519521,32.49855,1,76627,262.8449,0.3389831,0.2071006,0.56741571
Ascension,22005,LA,4,85.6638890463303,0.1576127,0.12947,0.5319144,0.2018349,0.02457358,0.0519521,32.49855,1,76627,262.8449,0.1690141,0.2392344,0.84507042
Avoyelles,22009,LA,1,77.6524363900066,0.202386,0.2594836,0.5840264,0.2934597,0.009739399,0.0684541,22.66881,1,41481,49.8308,0.3181818,0.3472222,0.47402596
Avoyelles,22009,LA,4,81.1760552025167,0.202386,0.2594836,0.5840264,0.2934597,0.009739399,0.0684541,22.66881,1,41481,49.8308,0.0967742,0.5,0.61290324
Beauregard,22011,LA,1,77.9436983737784,0.2134678,0.155856,0.5417147,0.1282059,0.01418784,0.059038,28.62341,1,32986,28.43396,0.3611111,0.3653846,0.57272726
Beauregard,22011,LA,4,83.0005067371442,0.2134678,0.155856,0.5417147,0.1282059,0.01418784,0.059038,28.62341,1,32986,28.43396,0.1851852,0.2777778,0.80000001
Bossier,22015,LA,1,77.6018893154481,0.1857164,0.1373748,0.5040484,0.2069678,0.03115654,0.0492729,33.19223,1,98310,117.1401,0.3139932,0.2740214,0.5714286
Bossier,22015,LA,4,85.2229744111707,0.1857164,0.1373748,0.5040484,0.2069678,0.03115654,0.0492729,33.19223,1,98310,117.1401,0.1946903,0.2297297,0.83999997
Caddo,22017,LA,1,77.603935557263,0.2119108,0.2110882,0.5638937,0.4440972,0.01487145,0.0560227,33.67699,1,252161,285.899,0.2766373,0.317623,0.55995828
Caddo,22017,LA,4,85.6753536812816,0.2119108,0.2110882,0.5638937,0.4440972,0.01487145,0.0560227,33.67699,1,252161,285.899,0.1378556,0.1723356,0.85125858
Calcasieu,22019,LA,1,77.4850958218214,0.1818072,0.1543368,0.6522277,0.2384231,0.01341671,0.0531186,32.91377,1,183577,171.3884,0.2973856,0.322361,0.5404157
Calcasieu,22019,LA,4,84.7512380723361,0.1818072,0.1543368,0.6522277,0.2384231,0.01341671,0.0531186,32.91377,1,183577,171.3884,0.1695279,0.2366071,0.79520696
De Soto,22031,LA,1,78.5192542573916,0.2230616,0.2505871,0.5403232,0.4193536,0.01553307,0.064684,26.67258,1,25494,29.06294,0.2222222,0.32,0.55555558
De Soto,22031,LA,4,83.9246360422307,0.2230616,0.2505871,0.5403232,0.4193536,0.01553307,0.064684,26.67258,1,25494,29.06294,0.25,0.3125,0.625
East Baton Rouge,22033,LA,1,78.1805197478541,0.1840261,0.1786868,0.5267505,0.3993029,0.01783448,0.0490152,35.06391,1,412852,906.5141,0.2518519,0.2832949,0.60048234
East Baton Rouge,22033,LA,4,86.3142117173442,0.1840261,0.1786868,0.5267505,0.3993029,0.01783448,0.0490152,35.06391,1,412852,906.5141,0.1147388,0.1863593,0.8597858
Evangeline,22039,LA,1,79.6130450062261,0.193198,0.3222905,0.7336174,0.2833719,0.01038551,0.0630329,22.26064,1,35434,53.34261,0.3421053,0.3561644,0.63157892
Evangeline,22039,LA,4,83.9526078121405,0.193198,0.3222905,0.7336174,0.2833719,0.01038551,0.0630329,22.26064,1,35434,53.34261,0.1071429,0.25,0.6785714
Iberia,22045,LA,1,78.4067182507828,0.2068254,0.2355197,0.7100838,0.3064314,0.01502743,0.0529926,27.10496,1,73266,127.3904,0.2723577,0.3292181,0.5487805
Iberia,22045,LA,4,86.8908205370529,0.2068254,0.2355197,0.7100838,0.3064314,0.01502743,0.0529926,27.10496,1,73266,127.3904,0.2530121,0.1898734,0.86746991
Iberville,22047,LA,1,78.8968387566041,0.186219,0.2311089,0.4234394,0.4947779,0.01029412,0.0697337,23.02722,1,33320,53.85994,0.25,0.4594595,0.52499998
Iberville,22047,LA,4,86.1177013571543,0.186219,0.2311089,0.4234394,0.4947779,0.01029412,0.0697337,23.02722,1,33320,53.85994,0.2222222,0.3125,0.8888889
Jefferson,22051,LA,1,78.9736601635653,0.2277067,0.1365295,0.5686769,0.2269675,0.07117546,0.0447914,36.17537,1,455466,1485.94,0.2583774,0.3093923,0.57277882
Jefferson,22051,LA,4,85.2698739046232,0.2277067,0.1365295,0.5686769,0.2269675,0.07117546,0.0447914,36.17537,1,455466,1485.94,0.1543811,0.2391931,0.79558825
Jefferson Davis,22053,LA,1,78.7639707466178,0.2030061,0.2087412,0.6966756,0.1772228,0.009925243,0.0555339,26.17851,1,31435,48.19024,0.3287671,0.4305556,0.56756759
Jefferson Davis,22053,LA,4,84.7908953644427,0.2030061,0.2087412,0.6966756,0.1772228,0.009925243,0.0555339,26.17851,1,31435,48.19024,0.2727273,0.2424242,0.75757575
Lafayette,22055,LA,1,78.8114793473632,0.2006428,0.1572401,0.7919928,0.2369989,0.01742755,0.0392968,34.49333,1,190503,705.9993,0.2891374,0.263245,0.62074828
Lafayette,22055,LA,4,85.2515564664146,0.2006428,0.1572401,0.7919928,0.2369989,0.01742755,0.0392968,34.49333,1,190503,705.9993,0.1868583,0.1795407,0.84696019
Lafourche,22057,LA,1,78.7789761805771,0.2273679,0.1653099,0.8401872,0.1254473,0.01427079,0.0421489,29.03341,1,89974,82.94985,0.3040936,0.3636364,0.50292397
Lafourche,22057,LA,4,83.7738352568986,0.2273679,0.1653099,0.8401872,0.1254473,0.01427079,0.0421489,29.03341,1,89974,82.94985,0.2117647,0.2883435,0.81176472
Lincoln,22061,LA,1,77.4536463449022,0.2180422,0.2648197,0.5112564,0.3962925,0.01157402,0.0576666,24.2141,0,42509,90.18039,0.2675159,0.3642384,0.64779872
Lincoln,22061,LA,4,85.7545871141446,0.2180422,0.2648197,0.5112564,0.3962925,0.01157402,0.0576666,24.2141,0,42509,90.18039,0.0985916,0.2575758,0.80281693
Livingston,22063,LA,1,77.9492018583397,0.1945502,0.1136666,0.5907922,0.04188904,0.01107674,0.0526002,29.88707,1,91814,141.6835,0.4,0.3333333,0.53264606
Livingston,22063,LA,4,84.8183221082715,0.1945502,0.1136666,0.5907922,0.04188904,0.01107674,0.0526002,29.88707,1,91814,141.6835,0.1620112,0.2294118,0.79444444
Morehouse,22067,LA,1,77.7677892556511,0.2231419,0.2679231,0.5017247,0.4304504,0.007414332,0.0792079,25.90878,1,31021,39.05708,0.27,0.371134,0.42574257
Morehouse,22067,LA,4,85.4008032042834,0.2231419,0.2679231,0.5017247,0.4304504,0.007414332,0.0792079,25.90878,1,31021,39.05708,0.1538462,0.36,0.76923078
Natchitoches,22069,LA,1,78.1692918464867,0.2250699,0.2651632,0.5225435,0.3817042,0.01448311,0.0625629,25.02038,1,39080,31.12835,0.2525252,0.2653061,0.58999997
Natchitoches,22069,LA,4,87.1113802585673,0.2250699,0.2651632,0.5225435,0.3817042,0.01448311,0.0625629,25.02038,1,39080,31.12835,0.1842105,0.1944444,0.71052629
Orleans,22071,LA,1,78.1803871317688,0.2271559,0.2794218,0.4413173,0.6672362,0.03058963,0.0544303,31.2459,1,484674,2684.338,0.2588674,0.3131443,0.58852345
Orleans,22071,LA,4,86.4836834126155,0.2271559,0.2794218,0.4413173,0.6672362,0.03058963,0.0544303,31.2459,1,484674,2684.338,0.1223776,0.1508079,0.83426446
Ouachita,22073,LA,1,77.3389812287108,0.2293008,0.2068369,0.5702954,0.334601,0.01186418,0.0506752,31.97949,1,147250,241.1845,0.2921196,0.318117,0.54239768
Ouachita,22073,LA,4,85.315198459649,0.2293008,0.2068369,0.5702954,0.334601,0.01186418,0.0506752,31.97949,1,147250,241.1845,0.1033435,0.2523659,0.81562501
Plaquemines,22075,LA,1,77.9101641595554,0.207403,0.1802919,0.5630676,0.2327242,0.01618268,0.0522923,29.65379,1,26757,31.6816,0.1,0.4444444,0.30000001
Plaquemines,22075,LA,4,87.3740412350445,0.207403,0.1802919,0.5630676,0.2327242,0.01618268,0.0522923,29.65379,1,26757,31.6816,0.0769231,0.6153846,0.76923078
Rapides,22079,LA,1,78.6060025062472,0.1972053,0.205442,0.6295622,0.3031416,0.01376477,0.0558488,30.10017,1,126337,95.52592,0.2913386,0.3355372,0.56432247
Rapides,22079,LA,4,84.9539956931217,0.1972053,0.205442,0.6295622,0.3031416,0.01376477,0.0558488,30.10017,1,126337,95.52592,0.1636364,0.1872659,0.84269661
St Bernard,22087,LA,1,78.3096886178695,0.2548045,0.1310869,0.5710036,0.07578575,0.05094528,0.0534356,31.23606,1,67229,144.566,0.3278688,0.3982301,0.49593496
St Bernard,22087,LA,4,83.1541331683091,0.2548045,0.1310869,0.5710036,0.07578575,0.05094528,0.0534356,31.23606,1,67229,144.566,0.2439024,0.15,0.76190478
St Charles,22089,LA,1,78.9233178941026,0.1501303,0.1139711,0.625312,0.2505201,0.02799967,0.0507618,35.3038,1,48072,169.4818,0.2307692,0.4880952,0.5
St Charles,22089,LA,4,86.8397742807381,0.1501303,0.1139711,0.625312,0.2505201,0.02799967,0.0507618,35.3038,1,48072,169.4818,0.1030928,0.2340426,0.82474226
St John The Baptist,22095,LA,1,78.6125171864131,0.1930273,0.1672466,0.5685577,0.4461481,0.02857541,0.0640687,28.55484,1,43044,196.6419,0.172043,0.3804348,0.48387095
St John The Baptist,22095,LA,4,84.0656744607727,0.1930273,0.1672466,0.5685577,0.4461481,0.02857541,0.0640687,28.55484,1,43044,196.6419,0.1632653,0.1458333,0.75510204
St Landry,22097,LA,1,78.7104789550863,0.1957242,0.2927549,0.7738997,0.419179,0.009053591,0.064474,23.5206,1,87700,94.43814,0.2983871,0.3202247,0.54010695
St Landry,22097,LA,4,85.7812471423675,0.1957242,0.2927549,0.7738997,0.419179,0.009053591,0.064474,23.5206,1,87700,94.43814,0.1927711,0.2098765,0.77380955
St Martin,22099,LA,1,79.2792181254632,0.2112285,0.2154993,0.8721981,0.3183006,0.00833625,0.0599675,25.5353,1,48583,65.66578,0.2091503,0.443662,0.45394737
St Martin,22099,LA,4,87.1248722498991,0.2112285,0.2154993,0.8721981,0.3183006,0.00833625,0.0599675,25.5353,1,48583,65.66578,0.0724638,0.2463768,0.78787881
St Mary,22101,LA,1,77.0786647986577,0.2304861,0.2360735,0.6468224,0.316729,0.02153271,0.0659098,25.05968,1,53500,87.3049,0.2435897,0.3920705,0.55932206
St Mary,22101,LA,4,84.9427233212739,0.2304861,0.2360735,0.6468224,0.316729,0.02153271,0.0659098,25.05968,1,53500,87.3049,0.1518987,0.25,0.66666669
St Tammany,22103,LA,1,79.3052459113178,0.1805707,0.0971902,0.5635757,0.09822866,0.0247663,0.0435469,41.43777,1,191268,223.9274,0.3191919,0.2661123,0.58196723
St Tammany,22103,LA,4,85.1524725367601,0.1805707,0.0971902,0.5635757,0.09822866,0.0247663,0.0435469,41.43777,1,191268,223.9274,0.1507824,0.2,0.87264836
Tangipahoa,22105,LA,1,78.9558641464325,0.2051607,0.2269221,0.4645286,0.2822205,0.01527021,0.064199,25.87875,1,100588,127.2871,0.244389,0.3393782,0.62593514
Tangipahoa,22105,LA,4,85.5772235997595,0.2051607,0.2269221,0.4645286,0.2822205,0.01527021,0.064199,25.87875,1,100588,127.2871,0.1705882,0.2071006,0.84210527
Terrebonne,22109,LA,1,78.6240801846225,0.2134196,0.1908986,0.6744687,0.1771911,0.01560721,0.043746,29.24815,1,104503,83.27396,0.3081081,0.3473389,0.50806451
Terrebonne,22109,LA,4,84.2263408124179,0.2134196,0.1908986,0.6744687,0.1771911,0.01560721,0.043746,29.24815,1,104503,83.27396,0.1542553,0.2311828,0.78306878
Vermilion,22113,LA,1,79.6014287200468,0.2070605,0.2211138,0.9652647,0.1398889,0.01379003,0.0523374,27.29827,1,53807,45.84074,0.3242009,0.3488372,0.5181818
Vermilion,22113,LA,4,84.3291215261999,0.2070605,0.2211138,0.9652647,0.1398889,0.01379003,0.0523374,27.29827,1,53807,45.84074,0.1341463,0.1807229,0.67058825
Vernon,22115,LA,1,77.3246954024685,0.1899543,0.1525486,0.4273667,0.1671775,0.05922217,0.0613689,24.21351,1,52531,39.54417,0.3233533,0.34375,0.56547618
Vernon,22115,LA,4,83.1850791474292,0.1899543,0.1525486,0.4273667,0.1671775,0.05922217,0.0613689,24.21351,1,52531,39.54417,0.1698113,0.26,0.81132078
Washington,22117,LA,1,78.0010878724361,0.2170102,0.2468636,0.6312435,0.3137322,0.007603697,0.0672564,24.51166,1,43926,65.60337,0.3564815,0.3414634,0.50917429
Washington,22117,LA,4,83.6741417050741,0.2170102,0.2468636,0.6312435,0.3137322,0.007603697,0.0672564,24.51166,1,43926,65.60337,0.12,0.2745098,0.66666669
Webster,22119,LA,1,77.5305712502823,0.2138753,0.2020059,0.6230069,0.3265999,0.00903636,0.0671601,29.66287,1,41831,70.27785,0.2809917,0.2735043,0.60655737
Webster,22119,LA,4,84.4627294002443,0.2138753,0.2020059,0.6230069,0.3265999,0.00903636,0.0671601,29.66287,1,41831,70.27785,0.1904762,0.4146341,0.76190478
Androscoggin,23001,ME,1,79.424122986671,0.1158906,0.110968,0.4978563,0.006233561,0.009518946,0.038855,34.17409,1,103793,220.7076,0.3009212,0.2814815,0.63206458
Androscoggin,23001,ME,4,87.6000148286524,0.1158906,0.110968,0.4978563,0.006233561,0.009518946,0.038855,34.17409,1,103793,220.7076,0.0826446,0.1899441,0.83898306
Aroostook,23003,ME,1,79.6459564698452,0.1452895,0.14325,0.6084422,0.003638183,0.005964457,0.0443702,27.95167,0,73938,11.08259,0.2738239,0.2579415,0.60051882
Aroostook,23003,ME,4,88.2315388104724,0.1452895,0.14325,0.6084422,0.003638183,0.005964457,0.0443702,27.95167,0,73938,11.08259,0.1164021,0.1989247,0.85164833
Cumberland,23005,ME,1,80.2001432927573,0.1100857,0.0788892,0.4039577,0.01012756,0.009510113,0.0275774,43.11605,1,265612,317.9042,0.2794214,0.2248804,0.66390353
Cumberland,23005,ME,4,87.8102787689556,0.1100857,0.0788892,0.4039577,0.01012756,0.009510113,0.0275774,43.11605,1,265612,317.9042,0.0835894,0.1260239,0.91250813
Franklin,23007,ME,1,80.0005958094298,0.1298931,0.1457832,0.3333899,0.002375539,0.005395867,0.0520546,28.7203,1,29467,17.3559,0.2326821,0.2870201,0.66134751
Franklin,23007,ME,4,86.2697951415735,0.1298931,0.1457832,0.3333899,0.002375539,0.005395867,0.0520546,28.7203,1,29467,17.3559,0.0774194,0.1437909,0.91612905
Hancock,23009,ME,1,81.714387333083,0.153504,0.1023733,0.2785619,0.00237493,0.006487613,0.0404128,36.34695,1,51791,32.62019,0.2569593,0.248337,0.67764705
Hancock,23009,ME,4,88.1495190532421,0.153504,0.1023733,0.2785619,0.00237493,0.006487613,0.0404128,36.34695,1,51791,32.62019,0.0990099,0.1672241,0.90344828
Kennebec,23011,ME,1,79.5425324041425,0.1075528,0.1113059,0.3623734,0.003278856,0.007274963,0.0373473,33.75845,1,117114,134.989,0.2945736,0.2793196,0.6210826
Kennebec,23011,ME,4,86.3221566211007,0.1075528,0.1113059,0.3623734,0.003278856,0.007274963,0.0373473,33.75845,1,117114,134.989,0.0846154,0.1897233,0.88423151
Knox,23013,ME,1,80.829054909624,0.1430336,0.1009349,0.2732092,0.001968802,0.005679237,0.0301732,37.51884,1,39618,108.3431,0.2134039,0.2604736,0.66037738
Knox,23013,ME,4,85.7455010244767,0.1430336,0.1009349,0.2732092,0.001968802,0.005679237,0.0301732,37.51884,1,39618,108.3431,0.0595238,0.1834862,0.91158539
Lincoln,23015,ME,1,81.3590747535046,0.1357038,0.1014458,0.2299798,0.001665873,0.004610899,0.0327285,40.06532,1,33616,73.72012,0.2824742,0.2229299,0.67967147
Lincoln,23015,ME,4,87.2352990042679,0.1357038,0.1014458,0.2299798,0.001665873,0.004610899,0.0327285,40.06532,1,33616,73.72012,0.0932476,0.1611842,0.88424438
Oxford,23017,ME,1,80.6085708534954,0.1349982,0.1182305,0.205899,0.001570633,0.005332846,0.0457741,31.95274,1,54755,26.34981,0.3143236,0.2982216,0.60919541
Oxford,23017,ME,4,88.2909320551526,0.1349982,0.1182305,0.205899,0.001570633,0.005332846,0.0457741,31.95274,1,54755,26.34981,0.1359223,0.2128713,0.90147781
Penobscot,23019,ME,1,79.5031823516347,0.1222495,0.1367627,0.3368019,0.004719878,0.006086159,0.0402291,31.37907,1,144919,42.67688,0.3096447,0.272091,0.6314286
Penobscot,23019,ME,4,86.8614471095264,0.1222495,0.1367627,0.3368019,0.004719878,0.006086159,0.0402291,31.37907,1,144919,42.67688,0.1194605,0.2130177,0.862423
Sagadahoc,23023,ME,1,79.9074108418262,0.1032223,0.0863388,0.1891009,0.008718123,0.01110354,0.0307027,37.58497,1,35214,138.6929,0.2769679,0.3017752,0.64450866
Sagadahoc,23023,ME,4,87.2724040916109,0.1032223,0.0863388,0.1891009,0.008718123,0.01110354,0.0307027,37.58497,1,35214,138.6929,0.100346,0.1707317,0.87889272
Somerset,23025,ME,1,80.1038987758231,0.1300906,0.1494798,0.2985773,0.002299167,0.004598334,0.0589356,28.80987,1,50888,12.96015,0.2842975,0.2854671,0.62894249
Somerset,23025,ME,4,87.9136161431812,0.1300906,0.1494798,0.2985773,0.002299167,0.004598334,0.0589356,28.80987,1,50888,12.96015,0.14,0.2162162,0.88965517
Waldo,23027,ME,1,80.5475766254312,0.1445303,0.1392841,0.1334344,0.001708931,0.00592613,0.0417737,31.87513,1,36280,49.7171,0.2887931,0.2986823,0.66666669
Waldo,23027,ME,4,85.9681779024131,0.1445303,0.1392841,0.1334344,0.001708931,0.00592613,0.0417737,31.87513,1,36280,49.7171,0.1491936,0.1715481,0.84897959
Washington,23029,ME,1,79.9712742245354,0.1647013,0.190147,0.2586253,0.002327568,0.008072833,0.0658108,26.50486,0,33941,13.21444,0.3106212,0.2892562,0.61277443
Washington,23029,ME,4,83.6809780406204,0.1647013,0.190147,0.2586253,0.002327568,0.008072833,0.0658108,26.50486,0,33941,13.21444,0.1382114,0.2666667,0.87804878
York,23031,ME,1,80.4843354586219,0.1102532,0.0815075,0.390844,0.004026946,0.006966831,0.0333429,39.47247,1,186742,188.4539,0.3058728,0.2463891,0.62199628
York,23031,ME,4,87.4660821953319,0.1102532,0.0815075,0.390844,0.004026946,0.006966831,0.0333429,39.47247,1,186742,188.4539,0.1103604,0.1923523,0.89504719
Allegany,24001,MD,1,78.8634261322645,0.1268519,0.1477185,0.5639397,0.05287602,0.007620446,0.0638221,28.88473,1,74930,176.1321,0.2728495,0.2729805,0.5879699
Allegany,24001,MD,4,86.7988231883003,0.1268519,0.1477185,0.5639397,0.05287602,0.007620446,0.0638221,28.88473,1,74930,176.1321,0.144186,0.1869159,0.8214286
Anne Arundel,24003,MD,1,77.6424432956493,0.1006998,0.051356,0.4153426,0.1342881,0.02634911,0.0346651,48.22168,1,489656,1177.233,0.2974359,0.2938053,0.57984793
Anne Arundel,24003,MD,4,86.2488202208057,0.1006998,0.051356,0.4153426,0.1342881,0.02634911,0.0346651,48.22168,1,489656,1177.233,0.1269663,0.1989589,0.87202382
Baltimore,24005,MD,1,78.1006581681887,0.1214943,0.0645068,0.4612286,0.1994665,0.01826083,0.0417675,48.39941,1,754292,1260.121,0.2829037,0.2470007,0.60648149
Baltimore,24005,MD,4,86.223317846783,0.1214943,0.0645068,0.4612286,0.1994665,0.01826083,0.0417675,48.39941,1,754292,1260.121,0.1403242,0.2085062,0.85635966
Calvert,24009,MD,1,77.508247351876,0.08686582,0.0437748,0.4241916,0.1304669,0.01522203,0.0321731,46.97372,1,74563,346.5238,0.3004695,0.2705314,0.63
Calvert,24009,MD,4,86.2276954429735,0.08686582,0.0437748,0.4241916,0.1304669,0.01522203,0.0321731,46.97372,1,74563,346.5238,0.1551724,0.2411243,0.84454411
Caroline,24011,MD,1,78.4100734961922,0.1608123,0.1174423,0.4405818,0.146715,0.02650141,0.0466546,32.72528,1,29772,92.99658,0.2727273,0.3418804,0.561086
Caroline,24011,MD,4,85.2660866526347,0.1608123,0.1174423,0.4405818,0.146715,0.02650141,0.0466546,32.72528,1,29772,92.99658,0.1338028,0.2608696,0.83088237
Carroll,24013,MD,1,78.8966809317033,0.08737494,0.0381722,0.4918719,0.02253193,0.009867658,0.0323311,44.01406,1,150897,335.9796,0.2697096,0.2660944,0.63228697
Carroll,24013,MD,4,86.3490904329842,0.08737494,0.0381722,0.4918719,0.02253193,0.009867658,0.0323311,44.01406,1,150897,335.9796,0.1368015,0.229703,0.84178501
Cecil,24015,MD,1,76.7465080180426,0.1067264,0.0716615,0.3063722,0.03863829,0.0151947,0.0396913,39.10102,1,85951,246.8903,0.3546798,0.3007712,0.56446993
Cecil,24015,MD,4,85.6529004491166,0.1067264,0.0716615,0.3063722,0.03863829,0.0151947,0.0396913,39.10102,1,85951,246.8903,0.1641286,0.2469776,0.8272059
Charles,24017,MD,1,77.5918298990997,0.09795177,0.0547345,0.399333,0.2588472,0.02258059,0.0320034,43.52242,1,120546,261.4874,0.3149351,0.3355705,0.54511279
Charles,24017,MD,4,85.0036700046472,0.09795177,0.0547345,0.399333,0.2588472,0.02258059,0.0320034,43.52242,1,120546,261.4874,0.1594049,0.257889,0.82643676
Dorchester,24019,MD,1,78.4523894089476,0.136291,0.1378635,0.4151725,0.2822586,0.01255135,0.0637126,36.48727,1,30674,55.01666,0.2540717,0.377551,0.55350554
Dorchester,24019,MD,4,86.8910725532802,0.136291,0.1378635,0.4151725,0.2822586,0.01255135,0.0637126,36.48727,1,30674,55.01666,0.1584699,0.2413793,0.79651165
Frederick,24021,MD,1,79.0609285575892,0.09529676,0.0448306,0.4765897,0.06274676,0.02388402,0.031846,45.99918,1,195277,294.591,0.2491694,0.271012,0.56346154
Frederick,24021,MD,4,86.5968804336213,0.09529676,0.0448306,0.4765897,0.06274676,0.02388402,0.031846,45.99918,1,195277,294.591,0.1338814,0.2145897,0.86712414
Garrett,24023,MD,1,79.6761824983964,0.1568382,0.132787,0.3955974,0.004255176,0.004389198,0.0540432,30.26114,1,29846,46.06181,0.2425068,0.2985916,0.53503186
Garrett,24023,MD,4,87.8978429247772,0.1568382,0.132787,0.3955974,0.004255176,0.004389198,0.0540432,30.26114,1,29846,46.06181,0.1,0.2086331,0.91911763
Harford,24025,MD,1,77.7050951371635,0.09240919,0.0493852,0.4994007,0.09152751,0.01907224,0.0373151,44.49546,1,218590,496.4012,0.2626866,0.2852665,0.56856185
Harford,24025,MD,4,85.881037399903,0.09240919,0.0493852,0.4994007,0.09152751,0.01907224,0.0373151,44.49546,1,218590,496.4012,0.1275964,0.219697,0.87122416
Howard,24027,MD,1,80.4343826077705,0.08571182,0.0387189,0.4934192,0.1426433,0.03022087,0.0304243,57.17939,1,247842,983.3475,0.2527473,0.2443182,0.63905323
Howard,24027,MD,4,87.1913648423554,0.08571182,0.0387189,0.4934192,0.1426433,0.03022087,0.0304243,57.17939,1,247842,983.3475,0.0860294,0.1805766,0.90070367
Montgomery,24031,MD,1,83.1260121746671,0.1315692,0.0543687,0.5266248,0.1481334,0.1151944,0.0309335,64.38343,1,873341,1762.489,0.1837838,0.2385058,0.62822461
Montgomery,24031,MD,4,87.5831203655705,0.1315692,0.0543687,0.5266248,0.1481334,0.1151944,0.0309335,64.38343,1,873341,1762.489,0.0752887,0.1320264,0.88751853
Prince Georges,24033,MD,1,78.4013270717935,0.1695919,0.0769483,0.3066468,0.6216989,0.07118644,0.0422632,40.65354,1,801515,1651.136,0.2109533,0.2852665,0.60118341
Prince Georges,24033,MD,4,85.0489489580968,0.1695919,0.0769483,0.3066468,0.6216989,0.07118644,0.0422632,40.65354,1,801515,1651.136,0.1307692,0.2574541,0.83264095
